Z:\bh-microscopy\Hamamatsu-S210-000231\kumar_lab; JAX\ratame; 06/13/2022 11:02:08; JAX\microscopy:ReadAndExecute, Synchronize. JAX\kumarlab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-RO:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Hamamatsu-S210-000231\lee_lab; JAX\ratame; 06/13/2022 10:57:45; JAX\microscopy:ReadAndExecute, Synchronize. JAX\ch-lee-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-RO:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Hamamatsu-S210-000231\howell_lab; JAX\govekk_pa; 09/22/2023 14:55:11; JAX\howell-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-RO:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Hamamatsu-S210-000231\innproddev_service; JAX\ratame; 06/13/2022 10:55:09; JAX\microscopy:ReadAndExecute, Synchronize. JAX\InnProdDev:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-RO:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Hamamatsu-S210-000231\cba_service; JAX\ratame; 06/13/2022 10:53:26; JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-CBA-MOD:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-RO:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Hamamatsu-S210-000231\bult_lab; JAX\ratame; 06/13/2022 10:53:23; JAX\microscopy:ReadAndExecute, Synchronize. JAX\bult-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-RO:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\korstanje_lab; O:S-1-22-1-63444; 06/29/2022 14:33:47; JAX\korstanje-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\rosenthal_lab; O:S-1-22-1-63444; 08/26/2022 15:13:29; JAX\rosenthal-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\kaczorowski_lab; O:S-1-22-1-63444; 06/29/2022 14:32:31; JAX\Kaczorowski Lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\get_service; O:S-1-22-1-63444; 06/29/2022 14:25:51; JAX\get-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\baker_lab; O:S-1-22-1-63444; 06/29/2022 14:15:55; JAX\baker-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\pathology_service; JAX\govekk_pa; 03/21/2023 11:16:54; JAX\pathology-service:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\burgess_lab; O:S-1-22-1-63444; 06/29/2022 14:21:52; JAX\burgess-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\singlecell_service; JAX\govekk_pa; 05/26/2023 11:59:12; JAX\singlecell:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\microscopy_service; O:S-1-22-1-63444; 06/29/2022 14:34:28; JAX\microscopy:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\ren_lab; O:S-1-22-1-63444; 08/26/2022 15:18:07; JAX\ren-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\dumont_lab; O:S-1-22-1-63444; 06/29/2022 14:23:14; JAX\dumont-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\grs_service; O:S-1-22-1-63444; 06/29/2022 14:26:38; JAX\grs-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\murray_lab; O:S-1-22-1-63444; 06/29/2022 14:38:21; JAX\murray-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\bolcun-filas_lab; O:S-1-22-1-63444; 06/29/2022 14:19:16; JAX\Bolcun-Filas-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DM6-Color_593334\howell_lab; O:S-1-22-1-63444; 06/29/2022 14:27:42; JAX\howell-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\LVBT-UM2_UM-182\Kaczorowski-lab; JAX\svc-delivery; 02/22/2023 00:01:14; JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\LVBT-UM2_UM-182\Microscopy-service; JAX\svc-delivery; 02/22/2023 00:01:14; JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\LVBT-UM2_UM-182\rosenthal_lab; JAX\mckend_admin; 08/27/2021 11:11:39; JAX\rosenthal-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\LVBT-UM2_UM-182\kaczorowski_lab; JAX\ratame; 06/16/2021 08:47:08; JAX\kaczorowski-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\LVBT-UM2_UM-182\burgess_lab; JAX\ratame; 06/16/2021 08:47:08; JAX\burgess-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\LVBT-UM2_UM-182\microscopy_service; JAX\ratame; 06/16/2021 08:47:08; JAX\microscopy:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\LVBT-UM2_UM-182\oconnell_lab; JAX\ratame; 06/16/2021 08:47:08; JAX\oconnell-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\LVBT-UM2_UM-182\OConnell-lab; JAX\svc-delivery; 02/22/2023 00:01:14; JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\LVBT-UM2_UM-182\Burgess-lab; JAX\svc-delivery; 02/22/2023 00:01:14; JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\korstanje_lab; O:S-1-22-1-2322; 06/16/2021 08:47:12; JAX\korstanje-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\rosenthal_lab; O:S-1-22-1-63444; 08/26/2022 15:11:19; JAX\rosenthal-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\kaczorowski_lab; JAX\mcdiva_admin; 06/16/2021 08:47:12; JAX\kaczorowski-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\get_service; JAX\ratame; 11/19/2021 14:44:25; JAX\get-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\baker_lab; JAX\mckend_admin; 06/16/2021 08:47:12; JAX\microscopy:Write, ReadAndExecute, Synchronize. JAX\baker-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\joy_lab; JAX\svc-delivery; 12/29/2022 12:58:34; JAX\joy-lab:ReadAndExecute, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\burgess_lab; JAX\ratame; 06/16/2021 08:48:07; JAX\burgess-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\microscopy_service; JAX\mckend_admin; 06/16/2021 08:47:12; JAX\microscopy:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\dumont_lab; JAX\ratame; 06/16/2021 08:47:57; JAX\dumont-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\grs_service; JAX\mckend_admin; 06/16/2021 08:48:17; JAX\grs-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\murray_lab; O:S-1-5-21-1844237615-287218729-725345543-28719; 06/16/2021 08:48:07; JAX\murray-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\bolcun-filas_lab; JAX\mcdiva_admin; 06/16/2021 08:48:07; JAX\Bolcun-Filas-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_DMi8-459196\howell_lab; JAX\mckend_admin; 06/16/2021 08:47:12; JAX\howell-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\korstanje_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\korstanje-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\rosenthal_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\rosenthal-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\protein_service; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\greene-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\john_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\john-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\kaczorowski_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\kaczorowski-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\li_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\li-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\lau_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\lau-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\robson_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\robson-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\baker_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\baker-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\liu_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\liulab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\pathology_service; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\pathology-service:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\serreze_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\serreze-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\burgess_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\burgess-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\singlecell_service; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\singlecell:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\microscopy_service; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\adams_service; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\adams-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\sac-in-vivo_service; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\roopenian_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\roopenian-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\anczukow_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\anczukow-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\handel_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\handel-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\ren_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\ren-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\cox_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\cox-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\palucka_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\palucka-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\dumont_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\dumont-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\verhaak_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\verhaak-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\churchill_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\jaxchurchill:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\pdx_service; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\pdx-service:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\chang_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\chang-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\grs_service; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\grs-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\ted_service; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\TED:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\histology_service; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\histology-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\shultz_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\shultz-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\harrison_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\harrison-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\cs_service; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\compsci:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
